Year,Gender,Birth-Weight(Grams),AgeMother,Value_LiveBirth
2001,Female,"4,250-4,499",11,0
2001,Female,"4,250-4,499",12,0
2001,Female,"4,250-4,499",13,0
2001,Female,"4,250-4,499",14,0
2001,Female,"4,250-4,499",14-Oct,0
2001,Female,"4,250-4,499",15,3
2001,Female,"4,250-4,499",16,2
2001,Female,"4,250-4,499",17,7
2001,Female,"4,250-4,499",18,9
2001,Female,"4,250-4,499",19,14
2001,Female,"4,250-4,499",15-19,35
2001,Female,"4,250-4,499",20,14
2001,Female,"4,250-4,499",21,13
2001,Female,"4,250-4,499",22,15
2001,Female,"4,250-4,499",23,21
2001,Female,"4,250-4,499",24,20
2001,Female,"4,250-4,499",20-24,83
2001,Female,"4,250-4,499",25,24
2001,Female,"4,250-4,499",26,25
2001,Female,"4,250-4,499",27,28
2001,Female,"4,250-4,499",28,34
2001,Female,"4,250-4,499",29,38
2001,Female,"4,250-4,499",25-29,149
2001,Female,"4,250-4,499",30,33
2001,Female,"4,250-4,499",31,30
2001,Female,"4,250-4,499",32,29
2001,Female,"4,250-4,499",33,25
2001,Female,"4,250-4,499",34,21
2001,Female,"4,250-4,499",30-34,138
2001,Female,"4,250-4,499",35,21
2001,Female,"4,250-4,499",36,17
2001,Female,"4,250-4,499",37,12
2001,Female,"4,250-4,499",38,6
2001,Female,"4,250-4,499",39,2
2001,Female,"4,250-4,499",35-39,58
2001,Female,"4,250-4,499",40,2
2001,Female,"4,250-4,499",41,1
2001,Female,"4,250-4,499",42,1
2001,Female,"4,250-4,499",43,0
2001,Female,"4,250-4,499",44,0
2001,Female,"4,250-4,499",40-44,4
2001,Female,"4,250-4,499",45+,1
2001,Female,"4,250-4,499",NS,0
2001,Female,"4,250-4,499",Res Total,468
2001,Female,"4,250-4,499",Non Res Total,5
2001,Female,"4,250-4,499",Grand Total,473
2001,Female,"4,500-4,749",10,0
2001,Female,"4,500-4,749",11,0
2001,Female,"4,500-4,749",12,0
2001,Female,"4,500-4,749",13,0
2001,Female,"4,500-4,749",14,0
2001,Female,"4,500-4,749",14-Oct,0
2001,Female,"4,500-4,749",15,0
2001,Female,"4,500-4,749",16,1
2001,Female,"4,500-4,749",17,1
2001,Female,"4,500-4,749",18,3
2001,Female,"4,500-4,749",19,2
2001,Female,"4,500-4,749",15-19,7
2001,Female,"4,500-4,749",20,6
2001,Female,"4,500-4,749",21,5
2001,Female,"4,500-4,749",22,3
2001,Female,"4,500-4,749",23,9
2001,Female,"4,500-4,749",24,6
2001,Female,"4,500-4,749",20-24,29
2001,Female,"4,500-4,749",25,10
2001,Female,"4,500-4,749",26,11
2001,Female,"4,500-4,749",27,12
2001,Female,"4,500-4,749",28,16
2001,Female,"4,500-4,749",29,14
2001,Female,"4,500-4,749",25-29,63
2001,Female,"4,500-4,749",30,9
2001,Female,"4,500-4,749",31,7
2001,Female,"4,500-4,749",32,17
2001,Female,"4,500-4,749",33,7
2001,Female,"4,500-4,749",34,10
2001,Female,"4,500-4,749",30-34,50
2001,Female,"4,500-4,749",35,7
2001,Female,"4,500-4,749",36,8
2001,Female,"4,500-4,749",37,5
2001,Female,"4,500-4,749",38,3
2001,Female,"4,500-4,749",39,3
2001,Female,"4,500-4,749",35-39,26
2001,Female,"4,500-4,749",40,0
2001,Female,"4,500-4,749",41,0
2001,Female,"4,500-4,749",42,1
2001,Female,"4,500-4,749",43,0
2001,Female,"4,500-4,749",44,0
2001,Female,"4,500-4,749",40-44,1
2001,Female,"4,500-4,749",45+,0
2001,Female,"4,500-4,749",NS,0
2001,Female,"4,500-4,749",Res Total,176
2001,Female,"4,500-4,749",Non Res Total,3
2001,Female,"4,500-4,749",Grand Total,179
2001,Female,"4,750-4,999",10,0
2001,Female,"4,750-4,999",11,0
2001,Female,"4,750-4,999",12,0
2001,Female,"4,750-4,999",13,0
2001,Female,"4,750-4,999",14,0
2001,Female,"4,750-4,999",14-Oct,0
2001,Female,"4,750-4,999",15,0
2001,Female,"4,750-4,999",16,0
2001,Female,"4,750-4,999",17,0
2001,Female,"4,750-4,999",18,0
2001,Female,"4,750-4,999",19,0
2001,Female,"4,750-4,999",15-19,0
2001,Female,"4,750-4,999",20,3
2001,Female,"4,750-4,999",21,3
2001,Female,"4,750-4,999",22,1
2001,Female,"4,750-4,999",23,1
2001,Female,"4,750-4,999",24,3
2001,Female,"4,750-4,999",20-24,11
2001,Female,"4,750-4,999",25,2
2001,Female,"4,750-4,999",26,3
2001,Female,"4,750-4,999",27,3
2001,Female,"4,750-4,999",28,5
2001,Female,"4,750-4,999",29,3
2001,Female,"4,750-4,999",25-29,16
2001,Female,"4,750-4,999",30,3
2001,Female,"4,750-4,999",31,6
2001,Female,"4,750-4,999",32,5
2001,Female,"4,750-4,999",33,2
2001,Female,"4,750-4,999",34,1
2001,Female,"4,750-4,999",30-34,17
2001,Female,"4,750-4,999",35,2
2001,Female,"4,750-4,999",36,3
2001,Female,"4,750-4,999",37,3
2001,Female,"4,750-4,999",38,1
2001,Female,"4,750-4,999",39,1
2001,Female,"4,750-4,999",35-39,10
2001,Female,"4,750-4,999",40,2
2001,Female,"4,750-4,999",41,1
2001,Female,"4,750-4,999",42,0
2001,Female,"4,750-4,999",43,0
2001,Female,"4,750-4,999",44,0
2001,Female,"4,750-4,999",40-44,3
2001,Female,"4,750-4,999",45+,0
2001,Female,"4,750-4,999",NS,0
2001,Female,"4,750-4,999",Res Total,57
2001,Female,"4,750-4,999",Non Res Total,1
2001,Female,"4,750-4,999",Grand Total,58
2001,Female,"5,000-5,249",10,0
2001,Female,"5,000-5,249",11,0
2001,Female,"5,000-5,249",12,0
2001,Female,"5,000-5,249",13,0
2001,Female,"5,000-5,249",14,0
2001,Female,"5,000-5,249",14-Oct,0
2001,Female,"5,000-5,249",15,0
2001,Female,"5,000-5,249",16,0
2001,Female,"5,000-5,249",17,0
2001,Female,"5,000-5,249",18,0
2001,Female,"5,000-5,249",19,0
2001,Female,"5,000-5,249",15-19,0
2001,Female,"5,000-5,249",20,1
2001,Female,"5,000-5,249",21,1
2001,Female,"5,000-5,249",22,0
2001,Female,"5,000-5,249",23,4
2001,Female,"5,000-5,249",24,0
2001,Female,"5,000-5,249",20-24,6
2001,Female,"5,000-5,249",25,1
2001,Female,"5,000-5,249",26,1
2001,Female,"5,000-5,249",27,0
2001,Female,"5,000-5,249",28,2
2001,Female,"5,000-5,249",29,0
2001,Female,"5,000-5,249",25-29,4
2001,Female,"5,000-5,249",30,1
2001,Female,"5,000-5,249",31,1
2001,Female,"5,000-5,249",32,0
2001,Female,"5,000-5,249",33,2
2001,Female,"5,000-5,249",34,1
2001,Female,"5,000-5,249",30-34,5
2001,Female,"5,000-5,249",35,1
2001,Female,"5,000-5,249",36,2
2001,Female,"5,000-5,249",37,0
2001,Female,"5,000-5,249",38,0
2001,Female,"5,000-5,249",39,0
2001,Female,"5,000-5,249",35-39,3
2001,Female,"5,000-5,249",40,0
2001,Female,"5,000-5,249",41,0
2001,Female,"5,000-5,249",42,0
2001,Female,"5,000-5,249",43,0
2001,Female,"5,000-5,249",44,0
2001,Female,"5,000-5,249",40-44,0
2001,Female,"5,000-5,249",45+,0
2001,Female,"5,000-5,249",NS,0
2001,Female,"5,000-5,249",Res Total,18
2001,Female,"5,000-5,249",Non Res Total,0
2001,Female,"5,000-5,249",Grand Total,18
2001,Female,"5,250-5,499",10,0
2001,Female,"5,250-5,499",11,0
2001,Female,"5,250-5,499",12,0
2001,Female,"5,250-5,499",13,0
2001,Female,"5,250-5,499",14,0
2001,Female,"5,250-5,499",14-Oct,0
2001,Female,"5,250-5,499",15,0
2001,Female,"5,250-5,499",16,0
2001,Female,"5,250-5,499",17,0
2001,Female,"5,250-5,499",18,0
2001,Female,"5,250-5,499",19,0
2001,Female,"5,250-5,499",15-19,0
2001,Female,"5,250-5,499",20,0
2001,Female,"5,250-5,499",21,0
2001,Female,"5,250-5,499",22,1
2001,Female,"5,250-5,499",23,1
2001,Female,"5,250-5,499",24,0
2001,Female,"5,250-5,499",20-24,2
2001,Female,"5,250-5,499",25,0
2001,Female,"5,250-5,499",26,1
2001,Female,"5,250-5,499",27,0
2001,Female,"5,250-5,499",28,0
2001,Female,"5,250-5,499",29,1
2001,Female,"5,250-5,499",25-29,2
2001,Female,"5,250-5,499",30,0
2001,Female,"5,250-5,499",31,0
2001,Female,"5,250-5,499",32,0
2001,Female,"5,250-5,499",33,1
2001,Female,"5,250-5,499",34,0
2001,Female,"5,250-5,499",30-34,1
2001,Female,"5,250-5,499",35,1
2001,Female,"5,250-5,499",36,0
2001,Female,"5,250-5,499",37,0
2001,Female,"5,250-5,499",38,0
2001,Female,"5,250-5,499",39,0
2001,Female,"5,250-5,499",35-39,1
2001,Female,"5,250-5,499",40,0
2001,Female,"5,250-5,499",41,0
2001,Female,"5,250-5,499",42,0
2001,Female,"5,250-5,499",43,0
2001,Female,"5,250-5,499",44,0
2001,Female,"5,250-5,499",40-44,0
2001,Female,"5,250-5,499",45+,0
2001,Female,"5,250-5,499",NS,0
2001,Female,"5,250-5,499",Res Total,6
2001,Female,"5,250-5,499",Non Res Total,1
2001,Female,"5,250-5,499",Grand Total,7
2001,Female,"5,500-5,749",10,0
2001,Female,"5,500-5,749",11,0
2001,Female,"5,500-5,749",12,0
2001,Female,"5,500-5,749",13,0
2001,Female,"5,500-5,749",14,0
2001,Female,"5,500-5,749",14-Oct,0
2001,Female,"5,500-5,749",15,0
2001,Female,"5,500-5,749",16,0
2001,Female,"5,500-5,749",17,0
2001,Female,"5,500-5,749",18,0
2001,Female,"5,500-5,749",19,0
2001,Female,"5,500-5,749",15-19,0
2001,Female,"5,500-5,749",20,0
2001,Female,"5,500-5,749",21,0
2001,Female,"5,500-5,749",22,1
2001,Female,"5,500-5,749",23,0
2001,Female,"5,500-5,749",24,0
2001,Female,"5,500-5,749",20-24,1
2001,Female,"5,500-5,749",25,0
2001,Female,"5,500-5,749",26,0
2001,Female,"5,500-5,749",27,0
2001,Female,"5,500-5,749",28,0
2001,Female,"5,500-5,749",29,0
2001,Female,"5,500-5,749",25-29,0
2001,Female,"5,500-5,749",30,0
2001,Female,"5,500-5,749",31,0
2001,Female,"5,500-5,749",32,0
2001,Female,"5,500-5,749",33,0
2001,Female,"5,500-5,749",34,1
2001,Female,"5,500-5,749",30-34,1
2001,Female,"5,500-5,749",35,0
2001,Female,"5,500-5,749",36,0
2001,Female,"5,500-5,749",37,1
2001,Female,"5,500-5,749",38,0
2001,Female,"5,500-5,749",39,0
2001,Female,"5,500-5,749",35-39,1
2001,Female,"5,500-5,749",40,0
2001,Female,"5,500-5,749",41,0
2001,Female,"5,500-5,749",42,0
2001,Female,"5,500-5,749",43,0
2001,Female,"5,500-5,749",44,0
2001,Female,"5,500-5,749",40-44,0
2001,Female,"5,500-5,749",45+,0
2001,Female,"5,500-5,749",NS,0
2001,Female,"5,500-5,749",Res Total,3
2001,Female,"5,500-5,749",Non Res Total,0
2001,Female,"5,500-5,749",Grand Total,3
2001,Female,"5,750-5,999",10,0
2001,Female,"5,750-5,999",11,0
2001,Female,"5,750-5,999",12,0
2001,Female,"5,750-5,999",13,0
2001,Female,"5,750-5,999",14,0
2001,Female,"5,750-5,999",14-Oct,0
2001,Female,"5,750-5,999",15,0
2001,Female,"5,750-5,999",16,0
2001,Female,"5,750-5,999",17,0
2001,Female,"5,750-5,999",18,0
2001,Female,"5,750-5,999",19,0
2001,Female,"5,750-5,999",15-19,0
2001,Female,"5,750-5,999",20,0
2001,Female,"5,750-5,999",21,0
2001,Female,"5,750-5,999",22,1
2001,Female,"5,750-5,999",23,0
2001,Female,"5,750-5,999",24,0
2001,Female,"5,750-5,999",20-24,1
2001,Female,"5,750-5,999",25,0
2001,Female,"5,750-5,999",26,0
2001,Female,"5,750-5,999",27,0
2001,Female,"5,750-5,999",28,0
2001,Female,"5,750-5,999",29,0
2001,Female,"5,750-5,999",25-29,0
2001,Female,"5,750-5,999",30,0
2001,Female,"5,750-5,999",31,0
2001,Female,"5,750-5,999",32,0
2001,Female,"5,750-5,999",33,0
2001,Female,"5,750-5,999",34,0
2001,Female,"5,750-5,999",30-34,0
2001,Female,"5,750-5,999",35,0
2001,Female,"5,750-5,999",36,0
2001,Female,"5,750-5,999",37,0
2001,Female,"5,750-5,999",38,0
2001,Female,"5,750-5,999",39,0
2001,Female,"5,750-5,999",35-39,0
2001,Female,"5,750-5,999",40,0
2001,Female,"5,750-5,999",41,0
2001,Female,"5,750-5,999",42,0
2001,Female,"5,750-5,999",43,0
2001,Female,"5,750-5,999",44,0
2001,Female,"5,750-5,999",40-44,0
2001,Female,"5,750-5,999",45+,0
2001,Female,"5,750-5,999",NS,0
2001,Female,"5,750-5,999",Res Total,1
2001,Female,"5,750-5,999",Non Res Total,0
2001,Female,"5,750-5,999",Grand Total,1
2001,Female,"6,000-6,249",10,0
2001,Female,"6,000-6,249",11,0
2001,Female,"6,000-6,249",12,0
2001,Female,"6,000-6,249",13,0
2001,Female,"6,000-6,249",14,0
2001,Female,"6,000-6,249",14-Oct,0
2001,Female,"6,000-6,249",15,0
2001,Female,"6,000-6,249",16,0
2001,Female,"6,000-6,249",17,0
2001,Female,"6,000-6,249",18,0
2001,Female,"6,000-6,249",19,0
2001,Female,"6,000-6,249",15-19,0
2001,Female,"6,000-6,249",20,0
2001,Female,"6,000-6,249",21,0
2001,Female,"6,000-6,249",22,0
2001,Female,"6,000-6,249",23,0
2001,Female,"6,000-6,249",24,0
2001,Female,"6,000-6,249",20-24,0
2001,Female,"6,000-6,249",25,0
2001,Female,"6,000-6,249",26,0
2001,Female,"6,000-6,249",27,0
2001,Female,"6,000-6,249",28,0
2001,Female,"6,000-6,249",29,0
2001,Female,"6,000-6,249",25-29,0
2001,Female,"6,000-6,249",30,0
2001,Female,"6,000-6,249",31,0
2001,Female,"6,000-6,249",32,0
2001,Female,"6,000-6,249",33,0
2001,Female,"6,000-6,249",34,0
2001,Female,"6,000-6,249",30-34,0
2001,Female,"6,000-6,249",35,0
2001,Female,"6,000-6,249",36,0
2001,Female,"6,000-6,249",37,0
2001,Female,"6,000-6,249",38,0
2001,Female,"6,000-6,249",39,0
2001,Female,"6,000-6,249",35-39,0
2001,Female,"6,000-6,249",40,0
2001,Female,"6,000-6,249",41,0
2001,Female,"6,000-6,249",42,0
2001,Female,"6,000-6,249",43,0
2001,Female,"6,000-6,249",44,0
2001,Female,"6,000-6,249",40-44,0
2001,Female,"6,000-6,249",45+,0
2001,Female,"6,000-6,249",NS,0
2001,Female,"6,000-6,249",Res Total,0
2001,Female,"6,000-6,249",Non Res Total,0
2001,Female,"6,000-6,249",Grand Total,0
2001,Female,"6,250-6,499",10,0
2001,Female,"6,250-6,499",11,0
2001,Female,"6,250-6,499",12,0
2001,Female,"6,250-6,499",13,0
2001,Female,"6,250-6,499",14,0
2001,Female,"6,250-6,499",14-Oct,0
2001,Female,"6,250-6,499",15,0
2001,Female,"6,250-6,499",16,0
2001,Female,"6,250-6,499",17,0
2001,Female,"6,250-6,499",18,0
2001,Female,"6,250-6,499",19,0
2001,Female,"6,250-6,499",15-19,0
2001,Female,"6,250-6,499",20,0
2001,Female,"6,250-6,499",21,0
2001,Female,"6,250-6,499",22,0
2001,Female,"6,250-6,499",23,0
2001,Female,"6,250-6,499",24,0
2001,Female,"6,250-6,499",20-24,0
2001,Female,"6,250-6,499",25,0
2001,Female,"6,250-6,499",26,0
2001,Female,"6,250-6,499",27,0
2001,Female,"6,250-6,499",28,0
2001,Female,"6,250-6,499",29,0
2001,Female,"6,250-6,499",25-29,0
2001,Female,"6,250-6,499",30,0
2001,Female,"6,250-6,499",31,0
2001,Female,"6,250-6,499",32,0
2001,Female,"6,250-6,499",33,0
2001,Female,"6,250-6,499",34,0
2001,Female,"6,250-6,499",30-34,0
2001,Female,"6,250-6,499",35,0
2001,Female,"6,250-6,499",36,0
2001,Female,"6,250-6,499",37,0
2001,Female,"6,250-6,499",38,0
2001,Female,"6,250-6,499",39,0
2001,Female,"6,250-6,499",35-39,0
2001,Female,"6,250-6,499",40,0
2001,Female,"6,250-6,499",41,0
2001,Female,"6,250-6,499",42,0
2001,Female,"6,250-6,499",43,0
2001,Female,"6,250-6,499",44,0
2001,Female,"6,250-6,499",40-44,0
2001,Female,"6,250-6,499",45+,0
2001,Female,"6,250-6,499",NS,0
2001,Female,"6,250-6,499",Res Total,0
2001,Female,"6,250-6,499",Non Res Total,0
2001,Female,"6,250-6,499",Grand Total,0
2001,Female,6500+,10,0
2001,Female,6500+,11,0
2001,Female,6500+,12,0
2001,Female,6500+,13,0
2001,Female,6500+,14,0
2001,Female,6500+,14-Oct,0
2001,Female,6500+,15,0
2001,Female,6500+,16,0
2001,Female,6500+,17,0
2001,Female,6500+,18,0
2001,Female,6500+,19,0
2001,Female,6500+,15-19,0
2001,Female,6500+,20,0
2001,Female,6500+,21,0
2001,Female,6500+,22,0
2001,Female,6500+,23,0
2001,Female,6500+,24,0
2001,Female,6500+,20-24,0
2001,Female,6500+,25,0
2001,Female,6500+,26,0
2001,Female,6500+,27,0
2001,Female,6500+,28,0
2001,Female,6500+,29,0
2001,Female,6500+,25-29,0
2001,Female,6500+,30,0
2001,Female,6500+,31,0
2001,Female,6500+,32,0
2001,Female,6500+,33,0
2001,Female,6500+,34,0
2001,Female,6500+,30-34,0
2001,Female,6500+,35,0
2001,Female,6500+,36,0
2001,Female,6500+,37,0
2001,Female,6500+,38,0
2001,Female,6500+,39,0
2001,Female,6500+,35-39,0
2001,Female,6500+,40,0
2001,Female,6500+,41,0
2001,Female,6500+,42,0
2001,Female,6500+,43,0
2001,Female,6500+,44,0
2001,Female,6500+,40-44,0
2001,Female,6500+,45+,0
2001,Female,6500+,NS,0
2001,Female,6500+,Res Total,0
2001,Female,6500+,Non Res Total,0
2001,Female,6500+,Grand Total,0
2001,Female,NS,10,0
2001,Female,NS,11,0
2001,Female,NS,12,0
2001,Female,NS,13,0
2001,Female,NS,14,0
2001,Female,NS,14-Oct,0
2001,Female,NS,15,0
2001,Female,NS,16,0
2001,Female,NS,17,0
2001,Female,NS,18,0
2001,Female,NS,19,1
2001,Female,NS,15-19,1
2001,Female,NS,20,0
2001,Female,NS,21,0
2001,Female,NS,22,0
2001,Female,NS,23,0
2001,Female,NS,24,0
2001,Female,NS,20-24,0
2001,Female,NS,25,0
2001,Female,NS,26,0
2001,Female,NS,27,0
2001,Female,NS,28,0
2001,Female,NS,29,0
2001,Female,NS,25-29,0
2001,Female,NS,30,0
2001,Female,NS,31,0
2001,Female,NS,32,0
2001,Female,NS,33,0
2001,Female,NS,34,0
2001,Female,NS,30-34,0
2001,Female,NS,35,0
2001,Female,NS,36,0
2001,Female,NS,37,0
2001,Female,NS,38,0
2001,Female,NS,39,0
2001,Female,NS,35-39,0
2001,Female,NS,40,0
2001,Female,NS,41,0
2001,Female,NS,42,0
2001,Female,NS,43,0
2001,Female,NS,44,0
2001,Female,NS,40-44,0
2001,Female,NS,45+,0
2001,Female,NS,NS,0
2001,Female,NS,Res Total,1
2001,Female,NS,Non Res Total,0
2001,Female,NS,Grand Total,1
2001,Female,Total,10,0
2001,Female,Total,11,0
2001,Female,Total,12,0
2001,Female,Total,13,1
2001,Female,Total,14,9
2001,Female,Total,14-Oct,10
2001,Female,Total,15,31
2001,Female,Total,16,95
2001,Female,Total,17,194
2001,Female,Total,18,299
2001,Female,Total,19,471
2001,Female,Total,15-19,1090
2001,Female,Total,20,536
2001,Female,Total,21,638
2001,Female,Total,22,692
2001,Female,Total,23,836
2001,Female,Total,24,937
2001,Female,Total,20-24,3639
2001,Female,Total,25,1003
2001,Female,Total,26,1106
2001,Female,Total,27,1179
2001,Female,Total,28,1188
2001,Female,Total,29,1225
2001,Female,Total,25-29,5701
2001,Female,Total,30,1201
2001,Female,Total,31,1176
2001,Female,Total,32,1013
2001,Female,Total,33,846
2001,Female,Total,34,778
2001,Female,Total,30-34,5014
2001,Female,Total,35,661
2001,Female,Total,36,547
2001,Female,Total,37,459
2001,Female,Total,38,349
2001,Female,Total,39,239
2001,Female,Total,35-39,2255
2001,Female,Total,40,174
2001,Female,Total,41,103
2001,Female,Total,42,60
2001,Female,Total,43,33
2001,Female,Total,44,24
2001,Female,Total,40-44,394
2001,Female,Total,45+,13
2001,Female,Total,NS,1
2001,Female,Total,Res Total,18118
2001,Female,Total,Non Res Total,246
2001,Female,Total,Grand Total,18364
2002,Female,<500,10,0
2002,Female,<500,11,0
2002,Female,<500,12,0
2002,Female,<500,13,0
2002,Female,<500,14,0
2002,Female,<500,14-Oct,0
2002,Female,<500,15,0
2002,Female,<500,16,0
2002,Female,<500,17,0
2002,Female,<500,18,1
2002,Female,<500,19,3
2002,Female,<500,15-19,4
2002,Female,<500,20,1
2002,Female,<500,21,0
2002,Female,<500,22,2
2002,Female,<500,23,6
2002,Female,<500,24,0
2002,Female,<500,20-24,9
2002,Female,<500,25,3
2002,Female,<500,26,1
2002,Female,<500,27,1
2002,Female,<500,28,1
2002,Female,<500,29,2
2002,Female,<500,25-29,8
2002,Female,<500,30,2
2002,Female,<500,31,2
2002,Female,<500,32,1
2002,Female,<500,33,3
2002,Female,<500,34,0
2002,Female,<500,30-34,8
2002,Female,<500,35,2
2002,Female,<500,36,0
2002,Female,<500,37,0
2002,Female,<500,38,0
2002,Female,<500,39,0
2002,Female,<500,35-39,2
2002,Female,<500,40,0
2002,Female,<500,41,0
2002,Female,<500,42,1
2002,Female,<500,43,0
2002,Female,<500,44,0
2002,Female,<500,40-44,1
2002,Female,<500,45+,0
2002,Female,<500,NS,0
2002,Female,<500,Res Total,32
2002,Female,<500,Non Res Total,0
2002,Female,<500,Grand Total,32
2002,Female,500-749,10,0
2002,Female,500-749,11,0
2002,Female,500-749,12,0
2002,Female,500-749,13,0
2002,Female,500-749,14,0
2002,Female,500-749,14-Oct,0
2002,Female,500-749,15,0
2002,Female,500-749,16,0
2002,Female,500-749,17,1
2002,Female,500-749,18,0
2002,Female,500-749,19,3
2002,Female,500-749,15-19,4
2002,Female,500-749,20,0
2002,Female,500-749,21,1
2002,Female,500-749,22,1
2002,Female,500-749,23,3
2002,Female,500-749,24,1
2002,Female,500-749,20-24,6
2002,Female,500-749,25,2
2002,Female,500-749,26,1
2002,Female,500-749,27,3
2002,Female,500-749,28,2
2002,Female,500-749,29,1
2002,Female,500-749,25-29,9
2002,Female,500-749,30,1
2002,Female,500-749,31,5
2002,Female,500-749,32,1
2002,Female,500-749,33,2
2002,Female,500-749,34,1
2002,Female,500-749,30-34,10
2002,Female,500-749,35,1
2002,Female,500-749,36,1
2002,Female,500-749,37,1
2002,Female,500-749,38,0
2002,Female,500-749,39,2
2002,Female,500-749,35-39,5
2002,Female,500-749,40,0
2002,Female,500-749,41,0
2002,Female,500-749,42,0
2002,Female,500-749,43,0
2002,Female,500-749,44,0
2002,Female,500-749,40-44,0
2002,Female,500-749,45+,0
2002,Female,500-749,NS,0
2002,Female,500-749,Res Total,34
2002,Female,500-749,Non Res Total,1
2002,Female,500-749,Grand Total,35
2002,Female,750-999,10,0
2002,Female,750-999,11,0
2002,Female,750-999,12,0
2002,Female,750-999,13,0
2002,Female,750-999,14,0
2002,Female,750-999,14-Oct,0
2002,Female,750-999,15,0
2002,Female,750-999,16,0
2002,Female,750-999,17,0
2002,Female,750-999,18,2
2002,Female,750-999,19,0
2002,Female,750-999,15-19,2
2002,Female,750-999,20,2
2002,Female,750-999,21,2
2002,Female,750-999,22,1
2002,Female,750-999,23,4
2002,Female,750-999,24,0
2002,Female,750-999,20-24,9
2002,Female,750-999,25,1
2002,Female,750-999,26,3
2002,Female,750-999,27,1
2002,Female,750-999,28,1
2002,Female,750-999,29,1
2002,Female,750-999,25-29,7
2002,Female,750-999,30,1
2002,Female,750-999,31,3
2002,Female,750-999,32,3
2002,Female,750-999,33,5
2002,Female,750-999,34,1
2002,Female,750-999,30-34,13
2002,Female,750-999,35,1
2002,Female,750-999,36,1
2002,Female,750-999,37,1
2002,Female,750-999,38,1
2002,Female,750-999,39,0
2002,Female,750-999,35-39,4
2002,Female,750-999,40,1
2002,Female,750-999,41,0
